Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
19/08/2013,6,NaN,NaN,NaN,4,NaN,6,10,NaN,NaN,NaN,NaN,7,7,NaN,6,4,6,NaN,8,5,9,NaN,6,NaN,NaN,7,8,5,5,8,NaN,NaN,NaN,NaN,10,NaN,NaN,9,5,8,6,2,5,6
29/08/2013,16,NaN,NaN,NaN,4,NaN,5,9,NaN,NaN,NaN,NaN,15,4,NaN,8,5,7,NaN,18,13,16,NaN,13,NaN,8,7,8,13,8,10,5,16,7,8,20,10,NaN,14,15,10,6,7,3,7
30/08/2013,16,7,NaN,NaN,3,NaN,4,NaN,NaN,NaN,NaN,NaN,5,4,NaN,7,4,7,NaN,9,5,8,NaN,7,NaN,7,7,6,5,6,8,2,8,7,2,10,9,NaN,9,5,NaN,5,6,3,7
01/09/2013,6,NaN,NaN,NaN,5,NaN,9,NaN,NaN,NaN,NaN,NaN,10,6,NaN,6,5,5,NaN,10,7,11,NaN,7,7,5,5,9,6,6,9,4,10,7,5,12,8,NaN,8,6,8,5,6,4,5
02/09/2013,6,5,NaN,NaN,3,NaN,8,NaN,NaN,NaN,NaN,NaN,8,3,NaN,5,4,4,NaN,10,6,9,NaN,7,8,7,6,8,6,6,8,3,11,8,4,11,8,NaN,9,6,8,5,6,3,5
12/09/2013,16,8,NaN,7,6,NaN,8,12,NaN,NaN,NaN,NaN,10,3,NaN,17,7,9,NaN,14,10,12,8,10,8,14,7,NaN,8,9,NaN,3,NaN,8,5,15,17,NaN,12,10,11,7,10,5,11
15/09/2013,26,3,NaN,6,3,NaN,8,6,NaN,NaN,NaN,NaN,5,3,NaN,8,4,5,NaN,10,8,11,8,10,7,5,5,NaN,5,4,12,4,NaN,6,4,11,9,NaN,11,6,6,4,7,3,7
19/09/2013,26,7,NaN,8,5,NaN,6,9,NaN,NaN,NaN,NaN,5,4,NaN,6,5,6,NaN,9,7,9,7,9,5,6,7,NaN,5,4,9,3,8,7,2,8,11,NaN,8,4,9,5,7,5,5
04/10/2013,26,13,NaN,10,5,NaN,4,7,NaN,NaN,NaN,NaN,6,6,NaN,12,6,NaN,10,10,7,9,7,9,7,11,13,3,6,9,NaN,3,9,9,2,11,11,NaN,10,5,10,13,8,7,12
08/10/2013,16,4,NaN,6,5,NaN,8,11,NaN,NaN,NaN,NaN,9,4,NaN,6,5,NaN,11,13,8,13,9,10,9,6,2,6,10,9,10,4,10,6,5,15,9,NaN,11,10,8,4,6,2,5
23/10/2013,26,8,NaN,4,3,NaN,6,9,NaN,NaN,NaN,NaN,5,4,2,6,4,5,5,8,6,NaN,7,7,6,6,4,6,5,3,6,5,10,5,2,10,7,NaN,11,5,5,5,5,3,6
28/10/2013,26,6,3,4,3,NaN,4,6,NaN,NaN,NaN,NaN,3,5,3,5,3,5,6,4,3,NaN,4,NaN,4,5,3,3,NaN,2,6,3,7,6,NaN,8,8,NaN,6,3,5,5,6,3,NaN
01/11/2013,16,5,5,13,7,NaN,9,9,NaN,NaN,NaN,NaN,3,7,5,14,6,14,13,11,9,NaN,7,10,8,15,7,6,6,9,11,6,8,11,5,9,18,NaN,10,5,14,7,15,10,12
05/11/2013,26,10,3,7,11,NaN,9,16,NaN,NaN,NaN,NaN,4,12,NaN,30,6,28,14,13,7,NaN,11,10,NaN,13,13,19,8,13,12,5,11,20,7,11,19,NaN,14,7,11,15,16,7,25
06/11/2013,16,6,2,7,6,NaN,7,7,NaN,NaN,NaN,NaN,5,4,NaN,15,6,15,8,11,8,NaN,8,9,NaN,8,8,7,6,9,9,4,9,7,2,11,12,NaN,9,6,11,8,13,5,13
08/11/2013,16,5,3,7,7,NaN,8,10,NaN,NaN,NaN,NaN,7,6,3,13,8,NaN,15,11,9,9,13,12,NaN,11,6,8,10,11,10,4,13,8,9,11,13,NaN,15,7,10,6,9,5,NaN
09/11/2013,26,6,1,6,9,NaN,9,10,NaN,NaN,NaN,NaN,8,6,5,11,8,14,13,14,11,12,14,15,NaN,11,6,9,13,14,10,2,11,12,12,10,14,NaN,19,9,11,10,13,6,NaN
11/11/2013,16,7,4,7,7,NaN,5,6,NaN,NaN,NaN,NaN,7,6,6,11,8,14,11,10,7,NaN,12,8,NaN,8,10,6,9,9,12,3,8,8,4,12,10,NaN,9,5,12,NaN,10,7,NaN
12/11/2013,6,6,3,7,9,NaN,12,9,NaN,NaN,NaN,NaN,6,7,5,9,9,9,13,12,10,NaN,9,11,9,9,5,10,9,10,11,6,9,8,5,11,13,8,9,7,11,NaN,9,7,NaN
16/11/2013,6,5,4,8,13,NaN,40,23,NaN,NaN,NaN,NaN,20,7,4,9,14,7,12,23,22,20,24,31,25,12,5,19,16,14,24,19,17,8,20,19,13,8,19,19,13,7,10,8,8
03/12/2013,6,6,4,10,21,NaN,22,23,NaN,NaN,NaN,NaN,23,7,7,26,19,22,25,18,15,17,14,16,15,22,9,24,20,20,21,20,20,16,14,17,25,19,21,14,21,10,25,13,22
07/12/2013,16,9,2,6,6,NaN,9,17,NaN,NaN,NaN,NaN,5,9,10,11,8,11,10,14,13,12,NaN,14,11,9,6,11,11,8,14,8,10,5,6,NaN,9,7,12,12,6,5,6,5,10
08/12/2013,16,5,3,5,4,NaN,6,7,NaN,NaN,NaN,NaN,4,4,4,8,7,6,7,7,7,7,NaN,9,NaN,5,2,6,7,4,9,8,9,5,3,NaN,8,5,10,4,5,4,6,4,6
16/12/2013,16,4,3,6,4,NaN,6,9,NaN,NaN,NaN,NaN,6,5,2,7,4,7,8,7,7,8,NaN,8,NaN,6,4,9,6,5,8,6,11,NaN,1,NaN,9,9,9,6,8,5,9,6,6
22/12/2013,16,3,2,4,5,NaN,5,6,NaN,NaN,NaN,NaN,4,5,3,6,4,4,5,5,5,6,NaN,6,NaN,3,2,7,4,3,6,5,8,4,0,NaN,7,2,8,4,5,4,6,4,5
25/12/2013,16,3,5,12,6,NaN,4,2,NaN,NaN,NaN,NaN,2,7,6,6,5,6,7,7,4,6,10,NaN,NaN,3,4,6,5,3,10,NaN,7,6,5,NaN,9,6,9,5,6,7,9,7,8
28/12/2013,26,3,2,4,6,NaN,30,12,NaN,NaN,NaN,NaN,5,5,3,10,6,4,7,10,7,10,7,9,NaN,4,3,10,8,6,11,NaN,13,5,9,NaN,9,3,16,6,7,4,7,6,7
30/12/2013,26,6,2,9,4,NaN,7,7,NaN,NaN,NaN,NaN,7,5,3,6,4,8,5,5,7,6,6,7,NaN,4,4,8,5,3,9,NaN,10,5,2,NaN,8,2,10,4,5,5,7,6,6
08/01/2014,16,6,3,19,6,NaN,8,9,NaN,NaN,NaN,NaN,7,6,6,10,7,7,9,NaN,9,NaN,8,9,NaN,3,5,8,7,7,10,NaN,11,8,2,NaN,11,6,10,5,9,6,9,NaN,7
25/01/2014,26,10,NaN,8,9,NaN,14,NaN,NaN,NaN,NaN,NaN,9,11,NaN,10,10,8,10,11,9,8,9,9,NaN,9,7,NaN,7,8,12,NaN,13,10,5,NaN,11,NaN,12,5,NaN,8,10,NaN,10
10/02/2014,16,6,NaN,10,9,NaN,7,7,NaN,NaN,NaN,NaN,4,7,4,13,8,17,12,9,6,7,7,8,NaN,13,9,8,NaN,12,9,4,8,10,3,NaN,16,12,8,4,NaN,9,13,NaN,16
11/02/2014,26,NaN,NaN,4,4,NaN,6,6,NaN,NaN,NaN,NaN,6,6,3,11,4,9,9,7,5,5,6,8,NaN,6,9,7,NaN,5,8,6,7,6,2,NaN,8,NaN,7,4,NaN,NaN,8,NaN,11
13/02/2014,26,NaN,1,4,4,NaN,6,6,NaN,NaN,NaN,NaN,2,4,3,7,4,5,5,7,NaN,5,4,6,NaN,6,4,7,6,3,7,4,7,6,0,NaN,7,NaN,7,NaN,5,4,10,NaN,6
16/02/2014,6,5,3,6,9,NaN,10,13,NaN,NaN,NaN,NaN,8,8,4,9,7,9,9,NaN,NaN,9,9,10,NaN,9,6,11,10,8,12,10,12,9,6,NaN,9,8,10,7,9,5,10,NaN,9
26/02/2014,16,NaN,4,7,8,6,9,9,NaN,NaN,NaN,NaN,9,NaN,5,10,NaN,9,NaN,10,9,8,NaN,NaN,NaN,7,7,10,NaN,NaN,NaN,NaN,NaN,8,NaN,12,10,7,NaN,7,9,6,10,NaN,9
27/02/2014,26,NaN,2,9,6,6,8,7,NaN,NaN,NaN,NaN,6,NaN,4,9,NaN,10,NaN,9,9,8,NaN,NaN,NaN,8,8,9,NaN,NaN,NaN,NaN,NaN,9,4,12,10,8,NaN,7,8,6,11,NaN,10
28/02/2014,26,5,2,17,13,9,10,6,NaN,NaN,NaN,NaN,4,NaN,6,26,NaN,20,NaN,9,10,7,NaN,10,NaN,13,12,8,13,25,NaN,10,NaN,15,5,10,16,20,NaN,5,15,14,17,NaN,27
07/03/2014,16,NaN,2,NaN,8,5,11,9,NaN,NaN,NaN,NaN,17,6,5,9,8,7,14,15,14,12,NaN,14,NaN,11,4,9,14,NaN,NaN,6,18,9,7,20,13,10,16,15,12,4,10,NaN,9
14/03/2014,16,NaN,14,12,52,22,45,47,NaN,NaN,NaN,NaN,66,11,9,41,40,37,52,54,63,57,NaN,71,59,40,23,46,NaN,49,NaN,48,NaN,30,49,47,34,30,53,42,41,24,28,NaN,34
17/03/2014,6,NaN,7,7,6,5,9,8,NaN,NaN,NaN,NaN,11,7,5,9,7,8,9,17,15,17,NaN,18,16,NaN,6,11,NaN,7,NaN,8,19,8,13,18,9,7,15,14,7,5,8,NaN,7
18/03/2014,16,NaN,8,7,7,6,9,8,NaN,NaN,NaN,NaN,8,7,7,9,7,8,9,12,10,12,NaN,12,NaN,9,4,10,NaN,5,NaN,8,13,NaN,7,15,9,4,10,10,7,4,9,NaN,9
19/03/2014,16,NaN,9,8,9,9,12,10,NaN,NaN,NaN,NaN,12,9,9,12,11,10,13,13,11,12,NaN,14,NaN,12,8,14,NaN,8,NaN,10,18,10,8,17,11,6,15,10,9,8,11,NaN,10
08/04/2014,16,5,3,5,5,5,7,7,NaN,NaN,NaN,NaN,8,5,3,5,5,5,NaN,7,6,NaN,7,8,7,5,3,9,6,4,NaN,NaN,9,6,2,10,7,4,7,3,6,6,7,NaN,5
09/04/2014,6,4,6,7,7,7,9,10,NaN,NaN,NaN,NaN,9,7,6,11,10,8,9,13,11,9,10,14,11,9,5,16,11,7,NaN,NaN,9,8,6,16,11,7,10,11,8,8,NaN,7,8
10/04/2014,6,4,6,7,7,7,13,10,NaN,NaN,NaN,NaN,12,6,4,10,8,9,10,13,9,9,10,13,11,8,3,12,12,9,NaN,NaN,13,10,6,18,12,7,12,12,11,8,NaN,6,9
12/04/2014,16,6,5,5,8,5,6,9,NaN,NaN,NaN,NaN,14,6,5,12,10,7,12,18,15,12,15,18,15,9,5,12,13,9,NaN,NaN,14,9,8,22,10,6,12,16,7,7,9,6,9
13/04/2014,16,3,5,7,7,6,10,9,NaN,NaN,NaN,NaN,10,6,5,7,8,6,6,13,8,8,9,12,13,6,4,11,9,7,NaN,NaN,10,9,6,16,9,5,9,10,8,8,10,6,7
07/05/2014,26,7,4,4,6,4,6,6,NaN,NaN,NaN,NaN,8,4,2,7,7,4,6,7,5,4,6,7,7,5,3,9,6,4,NaN,6,11,6,NaN,12,7,3,8,4,6,6,7,4,5
09/05/2014,26,9,6,5,7,5,10,8,NaN,NaN,NaN,NaN,11,5,4,6,8,4,6,9,7,6,7,11,8,6,5,11,7,5,NaN,9,14,7,NaN,12,7,4,10,6,6,6,7,5,5
30/07/2014,16,6,NaN,8,11,NaN,NaN,8,NaN,NaN,12,NaN,7,6,5,10,15,10,15,12,12,8,12,NaN,NaN,7,NaN,14,NaN,12,8,14,14,NaN,7,6,10,9,12,NaN,12,NaN,9,3,9
31/07/2014,16,6,NaN,11,9,NaN,NaN,7,NaN,NaN,9,NaN,10,7,6,12,13,13,18,15,13,10,12,NaN,NaN,10,NaN,11,NaN,8,7,11,14,NaN,5,10,14,9,12,NaN,12,NaN,12,7,11
07/08/2014,6,9,NaN,8,9,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,13,7,NaN,NaN,NaN,9,12,NaN,NaN,5,NaN,11,NaN,7,6,9,15,NaN,5,6,10,7,13,NaN,10,8,7,2,7
09/08/2014,26,7,9,7,7,3,NaN,9,NaN,NaN,6,NaN,NaN,NaN,6,7,10,7,NaN,NaN,10,NaN,10,NaN,NaN,6,NaN,10,NaN,6,5,9,12,NaN,4,5,8,5,11,NaN,8,9,7,2,8
16/08/2014,16,NaN,5,5,5,3,NaN,6,NaN,NaN,5,NaN,NaN,6,NaN,4,8,4,6,10,8,7,10,NaN,NaN,6,NaN,4,6,4,3,8,11,NaN,3,4,7,4,9,NaN,6,6,9,1,5
23/09/2014,16,8,7,8,25,14,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,5,25,31,27,32,40,43,35,37,NaN,NaN,27,NaN,27,32,28,29,33,NaN,28,32,36,33,23,41,NaN,29,NaN,NaN,18,27
25/09/2014,6,7,5,7,7,NaN,NaN,7,NaN,NaN,7,NaN,NaN,NaN,3,8,10,8,8,10,11,7,8,NaN,NaN,10,NaN,4,8,6,5,NaN,5,9,4,NaN,10,6,10,NaN,6,NaN,NaN,1,7
01/10/2014,6,9,5,9,8,NaN,NaN,8,NaN,NaN,10,NaN,NaN,NaN,NaN,10,10,8,11,12,12,9,NaN,12,NaN,7,7,5,18,7,5,10,5,NaN,5,10,13,7,11,NaN,10,NaN,NaN,2,10
19/10/2014,16,7,5,5,6,NaN,5,7,NaN,NaN,5,NaN,NaN,NaN,4,5,9,7,6,8,9,5,7,10,NaN,6,6,5,6,3,3,8,5,5,2,6,9,NaN,9,NaN,5,8,6,2,7
20/10/2014,16,9,5,7,7,NaN,6,6,NaN,NaN,6,NaN,NaN,NaN,4,8,9,9,7,7,7,4,6,9,NaN,6,5,5,6,4,4,6,3,6,1,4,11,NaN,7,NaN,7,7,9,2,7
22/10/2014,6,8,8,11,11,NaN,9,11,NaN,NaN,11,NaN,NaN,NaN,7,8,11,10,11,12,13,11,11,15,NaN,10,8,8,11,9,7,9,7,10,5,10,15,NaN,12,NaN,11,11,14,6,9
25/10/2014,16,6,5,7,7,NaN,4,6,NaN,NaN,5,NaN,5,NaN,4,7,8,7,6,10,9,6,9,11,6,7,6,5,9,5,3,5,2,5,3,6,8,6,8,NaN,6,7,8,1,6
28/10/2014,16,7,5,9,11,NaN,12,12,NaN,NaN,11,NaN,13,NaN,5,10,13,13,13,16,16,11,14,17,13,11,10,10,16,10,11,14,10,11,10,12,16,11,14,12,12,13,13,7,14
24/11/2014,6,10,5,14,21,8,35,16,NaN,NaN,18,NaN,18,NaN,4,13,17,18,23,28,20,15,15,29,21,15,10,14,16,13,15,15,10,10,18,14,22,18,20,17,17,5,29,8,17
06/12/2014,16,8,3,10,14,NaN,18,13,NaN,NaN,12,NaN,24,NaN,NaN,11,14,12,20,22,19,NaN,20,23,15,19,7,10,16,NaN,9,14,18,14,9,19,22,11,17,19,18,2,25,4,11
07/12/2014,16,6,3,4,8,NaN,6,7,NaN,NaN,6,NaN,9,NaN,NaN,5,8,6,7,8,8,NaN,8,10,6,4,3,4,9,7,4,8,5,4,5,10,13,5,9,9,4,1,7,2,5
10/12/2014,16,NaN,4,5,8,NaN,7,8,NaN,NaN,6,NaN,7,NaN,NaN,4,8,7,6,8,9,NaN,7,10,6,4,6,6,7,8,5,7,4,8,4,9,9,4,9,7,6,2,NaN,4,6
11/12/2014,16,NaN,4,7,6,NaN,NaN,7,NaN,NaN,5,NaN,7,NaN,NaN,5,6,7,6,7,8,NaN,5,8,4,3,4,4,6,8,4,9,4,4,2,9,8,4,9,5,4,1,NaN,2,5
13/12/2014,16,8,4,11,11,NaN,23,19,NaN,NaN,11,NaN,19,NaN,NaN,8,13,12,16,19,15,NaN,16,23,16,17,7,13,14,14,11,19,15,10,14,15,22,8,24,17,12,3,NaN,4,11
14/12/2014,16,9,5,6,9,NaN,6,7,NaN,NaN,6,NaN,14,NaN,NaN,6,8,7,6,10,11,NaN,12,13,7,3,5,4,11,6,4,9,16,5,5,12,8,5,23,NaN,5,2,NaN,3,8
15/12/2014,16,9,4,12,10,NaN,10,17,NaN,NaN,8,NaN,11,NaN,NaN,7,10,9,11,13,11,NaN,9,13,8,6,6,13,10,16,7,11,5,7,8,10,11,7,13,NaN,9,2,NaN,4,10
16/12/2014,16,10,3,9,10,NaN,13,13,NaN,NaN,9,NaN,13,NaN,NaN,8,12,10,13,16,18,NaN,15,19,13,6,7,10,16,10,8,10,9,6,10,15,10,7,14,15,8,3,NaN,3,9
17/12/2014,16,11,3,6,7,NaN,5,6,NaN,NaN,5,NaN,6,NaN,3,6,8,5,5,7,8,NaN,6,9,4,6,6,4,8,9,3,4,2,4,2,7,11,3,8,5,6,1,NaN,0,6
18/12/2014,16,8,4,3,4,NaN,2,3,NaN,NaN,4,NaN,7,NaN,3,5,6,5,4,5,6,NaN,4,6,2,4,4,1,6,4,2,4,3,4,1,6,8,3,7,3,6,0,NaN,1,5
19/12/2014,16,6,4,6,6,NaN,5,7,NaN,NaN,3,NaN,6,NaN,4,4,7,5,5,NaN,7,NaN,6,8,4,6,4,4,6,7,2,6,3,5,2,7,9,4,8,4,6,3,NaN,4,5
21/12/2014,16,8,4,4,6,8,2,5,NaN,NaN,5,NaN,6,NaN,3,6,6,6,7,NaN,6,NaN,5,7,4,3,4,1,7,2,2,4,2,3,2,7,8,3,7,4,2,1,NaN,1,6
22/12/2014,16,8,4,4,7,14,7,9,NaN,NaN,5,NaN,8,NaN,5,5,8,6,6,NaN,7,NaN,5,8,5,6,4,5,7,8,4,7,5,9,3,9,11,4,9,6,8,1,NaN,3,5
23/12/2014,16,11,4,6,6,11,4,4,NaN,NaN,4,NaN,8,NaN,3,4,8,5,4,6,7,NaN,4,6,3,5,5,2,7,6,2,4,3,4,2,8,10,3,8,4,4,2,NaN,NaN,6
02/01/2015,6,5,4,7,5,13,8,11,NaN,NaN,6,NaN,10,NaN,3,6,8,6,7,6,9,NaN,8,10,6,8,5,9,7,6,6,12,7,6,5,10,10,6,11,8,6,3,NaN,4,8
06/01/2015,16,12,3,7,6,14,6,9,NaN,NaN,7,NaN,8,NaN,2,9,11,10,10,NaN,10,NaN,9,12,7,6,11,9,13,8,6,9,9,7,6,11,14,8,12,9,8,6,12,NaN,11
08/01/2015,6,9,5,6,4,15,7,7,NaN,NaN,6,NaN,6,NaN,4,7,9,7,6,NaN,9,NaN,6,9,5,7,6,6,8,6,3,6,5,6,3,11,12,6,8,6,8,4,NaN,NaN,8
09/01/2015,16,10,NaN,9,3,NaN,6,6,NaN,NaN,4,NaN,9,NaN,8,7,10,8,6,5,7,NaN,6,9,4,8,8,4,7,6,6,7,6,8,3,10,12,6,10,6,6,4,NaN,NaN,8
11/01/2015,16,7,5,6,4,NaN,6,6,NaN,NaN,5,NaN,NaN,NaN,4,6,8,6,7,5,7,NaN,7,9,5,7,5,5,7,5,5,7,5,8,3,12,10,6,9,7,5,2,NaN,6,7
12/01/2015,16,7,6,9,3,NaN,5,5,NaN,NaN,5,NaN,NaN,10,6,6,8,NaN,6,4,7,NaN,5,7,4,9,6,4,6,6,2,6,4,8,2,10,NaN,6,8,5,8,4,NaN,NaN,9
13/01/2015,16,6,4,5,3,10,NaN,4,NaN,NaN,4,NaN,NaN,6,2,9,7,NaN,6,3,5,NaN,5,7,3,NaN,5,3,7,7,2,5,4,6,0,8,NaN,5,7,3,6,3,11,4,NaN
17/01/2015,26,8,4,6,8,8,NaN,NaN,NaN,NaN,8,NaN,NaN,6,3,NaN,10,10,9,10,11,NaN,13,15,8,8,5,8,13,8,5,15,16,NaN,7,NaN,9,9,13,12,8,2,11,4,10
23/01/2015,16,17,9,9,30,21,NaN,NaN,NaN,NaN,39,NaN,NaN,10,NaN,NaN,38,28,39,31,36,NaN,32,44,34,28,23,NaN,37,33,32,NaN,27,24,36,32,31,32,37,33,NaN,23,23,14,36
25/01/2015,16,7,5,7,7,NaN,12,NaN,NaN,NaN,8,NaN,NaN,7,5,10,12,10,10,9,13,NaN,11,17,9,9,6,NaN,15,8,8,12,11,6,8,13,12,8,18,15,NaN,3,9,3,12
27/01/2015,6,7,5,7,4,NaN,7,NaN,NaN,NaN,7,NaN,NaN,NaN,4,NaN,10,7,7,8,10,NaN,7,NaN,5,NaN,NaN,NaN,11,9,5,8,7,5,5,6,9,6,11,10,6,2,4,3,7
17/02/2015,6,7,1,9,6,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,8,13,7,10,13,12,NaN,12,14,10,9,7,8,11,10,8,11,10,7,NaN,7,9,8,NaN,15,8,4,7,4,9
19/02/2015,16,8,0,9,7,NaN,7,7,NaN,NaN,NaN,NaN,NaN,3,4,10,12,7,NaN,10,13,NaN,10,11,NaN,8,6,7,10,6,4,9,8,4,NaN,NaN,6,9,NaN,12,7,4,5,3,10
20/02/2015,16,8,0,7,7,NaN,10,9,NaN,NaN,NaN,NaN,NaN,2,3,9,12,10,NaN,8,11,NaN,9,11,NaN,10,6,9,10,11,6,8,9,6,6,NaN,9,12,NaN,10,8,4,6,3,11
26/02/2015,16,9,NaN,NaN,7,NaN,5,NaN,NaN,NaN,9,NaN,NaN,3,4,NaN,NaN,7,10,8,NaN,NaN,NaN,6,7,6,7,5,9,NaN,NaN,7,NaN,6,3,4,5,NaN,NaN,9,7,5,5,3,10
01/03/2015,16,6,NaN,6,4,NaN,9,7,NaN,NaN,5,NaN,NaN,1,4,5,NaN,5,4,7,10,NaN,NaN,5,7,4,7,8,3,NaN,6,11,7,6,5,5,4,NaN,NaN,8,5,2,5,3,7
02/03/2015,16,7,-1,NaN,4,NaN,5,4,NaN,NaN,5,NaN,NaN,2,2,6,NaN,5,5,5,7,NaN,NaN,3,4,5,6,4,NaN,NaN,4,6,5,5,NaN,2,5,NaN,NaN,5,5,3,5,3,6
03/03/2015,16,7,1,NaN,3,NaN,4,4,NaN,NaN,4,NaN,NaN,3,4,7,NaN,5,6,5,7,NaN,NaN,4,4,4,7,5,NaN,5,3,NaN,4,5,NaN,3,4,NaN,NaN,5,5,3,5,2,6
05/03/2015,6,8,2,8,8,NaN,8,8,NaN,NaN,9,NaN,NaN,3,5,12,12,8,NaN,10,13,NaN,NaN,10,10,8,8,8,NaN,10,7,11,12,6,5,8,8,NaN,NaN,14,7,4,8,4,10
08/03/2015,6,7,0,8,9,NaN,12,NaN,NaN,NaN,9,NaN,NaN,3,4,10,14,7,13,14,16,NaN,12,10,NaN,7,7,8,NaN,11,8,10,12,6,6,10,7,6,NaN,17,9,2,5,2,8
22/03/2015,6,12,10,14,12,17,12,14,NaN,NaN,12,NaN,NaN,11,13,7,13,14,11,8,11,7,9,8,9,16,20,14,9,10,10,9,8,18,7,7,18,NaN,7,10,13,14,21,20,18
28/03/2015,26,10,0,5,5,6,6,7,NaN,NaN,6,NaN,NaN,2,NaN,10,10,11,8,8,11,7,9,7,6,7,11,5,11,8,7,8,8,7,4,5,7,NaN,6,9,8,6,NaN,4,10
29/03/2015,26,5,-1,4,3,6,9,10,NaN,NaN,4,NaN,NaN,1,NaN,8,8,5,4,6,8,5,4,3,5,5,7,9,6,4,4,8,8,6,4,4,5,NaN,3,5,5,3,NaN,5,8
30/03/2015,16,6,1,7,4,6,5,5,NaN,NaN,5,NaN,NaN,3,NaN,7,8,7,6,7,8,6,7,4,5,5,7,4,7,6,5,6,6,5,4,4,5,NaN,5,6,6,4,NaN,4,7
11/04/2015,16,8,1,5,5,4,7,6,NaN,NaN,6,NaN,NaN,3,5,10,10,6,8,9,8,9,9,8,9,5,NaN,6,19,NaN,7,7,9,5,5,9,5,NaN,6,11,7,5,5,4,8
12/04/2015,16,4,-1,5,5,3,7,6,NaN,NaN,5,NaN,NaN,1,3,6,8,6,7,6,5,6,8,5,7,4,NaN,6,7,NaN,5,8,7,3,2,5,4,NaN,6,5,7,2,4,2,6
14/04/2015,6,8,2,8,10,6,16,15,NaN,NaN,14,NaN,NaN,4,7,11,17,9,15,9,11,9,13,10,NaN,8,NaN,16,17,13,12,16,9,8,8,7,9,NaN,11,9,9,6,7,5,10
27/04/2015,16,7,0,6,5,1,5,4,NaN,NaN,6,NaN,9,2,3,4,9,5,7,6,6,6,6,6,6,4,NaN,5,5,7,5,5,5,4,1,6,5,NaN,5,8,7,2,5,2,6
28/04/2015,26,8,0,4,4,3,5,6,NaN,NaN,4,NaN,6,2,3,5,7,4,6,4,5,4,6,4,6,4,NaN,5,8,6,4,5,4,4,1,3,4,NaN,5,6,NaN,1,4,2,6
07/05/2015,6,6,1,7,4,4,6,7,NaN,NaN,6,NaN,9,3,5,8,9,5,8,6,6,4,8,5,7,5,8,6,8,8,6,8,6,5,3,3,7,NaN,6,6,9,4,6,4,7
12/05/2015,16,6,1,5,4,5,7,7,NaN,NaN,8,NaN,7,3,5,7,9,6,7,6,6,5,8,5,6,4,8,7,8,6,6,7,8,4,3,6,5,NaN,5,6,7,3,5,4,7
16/05/2015,6,6,2,7,6,5,10,9,NaN,NaN,8,NaN,11,4,6,5,11,6,9,9,8,7,11,8,9,6,9,8,11,9,8,10,8,5,5,7,6,NaN,6,8,7,4,5,4,8
17/05/2015,16,5,1,6,4,3,8,8,NaN,NaN,6,NaN,10,3,5,6,9,6,7,8,8,7,9,8,8,4,9,7,8,5,7,9,9,4,6,8,4,NaN,6,7,6,4,5,3,7
21/05/2015,16,8,4,9,7,6,11,11,NaN,NaN,9,NaN,11,7,9,11,12,9,13,9,10,7,11,10,9,8,13,11,12,11,10,11,10,8,7,7,9,NaN,9,9,11,7,9,7,10
28/05/2015,16,4,0,4,3,2,6,6,NaN,NaN,5,NaN,8,2,4,5,8,5,6,6,6,5,7,4,6,3,7,6,7,6,6,7,7,3,4,4,4,NaN,5,6,6,2,4,3,6
30/05/2015,16,5,0,6,4,2,7,7,NaN,NaN,5,NaN,6,2,3,4,8,5,6,5,6,4,7,4,5,5,8,5,8,6,5,8,5,4,3,4,4,NaN,4,5,6,2,5,2,6
31/05/2015,26,6,0,4,3,3,5,5,NaN,NaN,5,NaN,7,2,4,4,8,6,6,5,5,5,7,4,5,2,10,5,8,6,4,7,7,5,4,2,5,NaN,4,5,5,4,5,3,8
03/06/2015,6,6,0,6,4,2,6,6,6,NaN,5,NaN,11,3,4,6,9,5,8,8,6,6,8,6,7,4,9,6,9,9,6,9,8,4,5,7,5,NaN,5,7,9,2,5,4,6
06/06/2015,16,6,1,6,4,5,6,6,4,NaN,5,NaN,10,3,4,6,8,6,6,5,NaN,5,6,3,6,7,9,6,8,6,5,7,6,5,3,4,5,NaN,4,5,6,4,5,4,7
17/06/2015,16,8,0,6,4,5,8,6,5,NaN,7,NaN,11,2,4,10,12,7,9,7,8,8,9,7,9,6,9,10,10,NaN,9,NaN,10,6,4,6,7,NaN,6,7,8,4,6,3,10
